epsilon,pure_DP_error,pure_DP_std,approx_DP_error,approx_DP_std,base_comp_error,base_comp_std,base_comp_ADP_error,base_comp_ADP_std
0.5,2.1886941807342493,1.7420450232033187,1.8761804292744344,1.5049031264228927,26.312547783305874,27.949873414528266,2.939693057194023,3.122618512764121
1.0,1.0943470903671246,0.8710225116016593,0.9380902146372172,0.7524515632114461,13.156273891652937,13.974936707264133,1.4698465285970115,1.5613092563820605
1.5,0.7295647269114157,0.5806816744011056,0.625393476424811,0.5016343754742953,8.770849261101928,9.316624471509458,0.9798976857313444,1.040872837588037
2.0,0.44365838095968035,0.3607167548394779,0.5548703765556792,0.4332843372879977,6.5781369458264685,6.9874683536320665,0.7349232642985057,0.7806546281910303
2.5,0.35492670476774435,0.2885734038715832,0.44389630124454427,0.34662746983039605,5.262509556661161,5.589974682905674,0.5879386114388049,0.6245237025528259
3.0,0.29577225397312096,0.24047783655965216,0.3699135843704536,0.288856224858664,4.385424630550964,4.658312235754729,0.4899488428656722,0.5204364187940185
3.5,0.2535190748341035,0.2061238599082715,0.3170687866032464,0.24759104987885472,3.758935397615122,3.992839059218337,0.41995615102771644,0.44608835896630383
4.0,0.24436937296058558,0.1960111232546027,0.22983267557305295,0.18370311564195865,3.2890684729132342,3.4937341768160333,0.3674616321492528,0.3903273140955152
